                                Experiment   Metric  File     Value                       Model             CNN          RNN
227               Evaluation-ResNet50_LSTM  ROC-AUC     3  0.950606               ResNet50-LSTM        ResNet50         LSTM
228               Evaluation-ResNet50_LSTM  ROC-AUC     4  0.968235               ResNet50-LSTM        ResNet50         LSTM
229               Evaluation-ResNet50_LSTM  ROC-AUC     5  0.972940               ResNet50-LSTM        ResNet50         LSTM
230         Evaluation-ResNet50_Mamba-best  ROC-AUC     1  0.965486         ResNet50-Mamba-best        ResNet50        Mamba
231         Evaluation-ResNet50_Mamba-best  ROC-AUC     2  0.963857         ResNet50-Mamba-best        ResNet50        Mamba
232         Evaluation-ResNet50_Mamba-best  ROC-AUC     3  0.954956         ResNet50-Mamba-best        ResNet50        Mamba
233         Evaluation-ResNet50_Mamba-best  ROC-AUC     4  0.965976         ResNet50-Mamba-best        ResNet50        Mamba
234         Evaluation-ResNet50_Mamba-best  ROC-AUC     5  0.967368         ResNet50-Mamba-best        ResNet50        Mamba
235        Evaluation-ResNet50_Transformer  ROC-AUC     1  0.980757        ResNet50-Transformer        ResNet50  Transformer
236        Evaluation-ResNet50_Transformer  ROC-AUC     2  0.979243        ResNet50-Transformer        ResNet50  Transformer
237        Evaluation-ResNet50_Transformer  ROC-AUC     3  0.973866        ResNet50-Transformer        ResNet50  Transformer
238        Evaluation-ResNet50_Transformer  ROC-AUC     4  0.977877        ResNet50-Transformer        ResNet50  Transformer
239        Evaluation-ResNet50_Transformer  ROC-AUC     5  0.980260        ResNet50-Transformer        ResNet50  Transformer
240                 Evaluation-VGG16_BiGRU  ROC-AUC     1  0.969811                 VGG16-BiGRU           VGG16        BiGRU
241                 Evaluation-VGG16_BiGRU  ROC-AUC     2  0.964167                 VGG16-BiGRU           VGG16        BiGRU
242                 Evaluation-VGG16_BiGRU  ROC-AUC     3  0.957041                 VGG16-BiGRU           VGG16        BiGRU
243                 Evaluation-VGG16_BiGRU  ROC-AUC     4  0.960636                 VGG16-BiGRU           VGG16        BiGRU
244                 Evaluation-VGG16_BiGRU  ROC-AUC     5  0.965165                 VGG16-BiGRU           VGG16        BiGRU
245                Evaluation-VGG16_BiLSTM  ROC-AUC     1  0.968629                VGG16-BiLSTM           VGG16       BiLSTM
246                Evaluation-VGG16_BiLSTM  ROC-AUC     2  0.971967                VGG16-BiLSTM           VGG16       BiLSTM
247                Evaluation-VGG16_BiLSTM  ROC-AUC     3  0.960346                VGG16-BiLSTM           VGG16       BiLSTM
248                Evaluation-VGG16_BiLSTM  ROC-AUC     4  0.972049                VGG16-BiLSTM           VGG16       BiLSTM
249                Evaluation-VGG16_BiLSTM  ROC-AUC     5  0.969008                VGG16-BiLSTM           VGG16       BiLSTM
250                   Evaluation-VGG16_GRU  ROC-AUC     1  0.978096                   VGG16-GRU           VGG16          GRU
251                   Evaluation-VGG16_GRU  ROC-AUC     2  0.976477                   VGG16-GRU           VGG16          GRU
252                   Evaluation-VGG16_GRU  ROC-AUC     3  0.952048                   VGG16-GRU           VGG16          GRU
253                   Evaluation-VGG16_GRU  ROC-AUC     4  0.955037                   VGG16-GRU           VGG16          GRU
254                   Evaluation-VGG16_GRU  ROC-AUC     5  0.971714                   VGG16-GRU           VGG16          GRU
255                  Evaluation-VGG16_LSTM  ROC-AUC     1  0.972818                  VGG16-LSTM           VGG16         LSTM
256                  Evaluation-VGG16_LSTM  ROC-AUC     2  0.968606                  VGG16-LSTM           VGG16         LSTM
257                  Evaluation-VGG16_LSTM  ROC-AUC     3  0.952156                  VGG16-LSTM           VGG16         LSTM
258                  Evaluation-VGG16_LSTM  ROC-AUC     4  0.968345                  VGG16-LSTM           VGG16         LSTM
259                  Evaluation-VGG16_LSTM  ROC-AUC     5  0.972376                  VGG16-LSTM           VGG16         LSTM
260            Evaluation-VGG16_Mamba-best  ROC-AUC     1  0.949605            VGG16-Mamba-best           VGG16        Mamba
261            Evaluation-VGG16_Mamba-best  ROC-AUC     2  0.937066            VGG16-Mamba-best           VGG16        Mamba
262            Evaluation-VGG16_Mamba-best  ROC-AUC     3  0.937963            VGG16-Mamba-best           VGG16        Mamba
263            Evaluation-VGG16_Mamba-best  ROC-AUC     4  0.951632            VGG16-Mamba-best           VGG16        Mamba
264            Evaluation-VGG16_Mamba-best  ROC-AUC     5  0.950218            VGG16-Mamba-best           VGG16        Mamba
265           Evaluation-VGG16_Transformer  ROC-AUC     1  0.958646           VGG16-Transformer           VGG16  Transformer
266           Evaluation-VGG16_Transformer  ROC-AUC     2  0.972748           VGG16-Transformer           VGG16  Transformer
267           Evaluation-VGG16_Transformer  ROC-AUC     3  0.946751           VGG16-Transformer           VGG16  Transformer
268           Evaluation-VGG16_Transformer  ROC-AUC     4  0.967366           VGG16-Transformer           VGG16  Transformer
269           Evaluation-VGG16_Transformer  ROC-AUC     5  0.966095           VGG16-Transformer           VGG16  Transformer
270                 Evaluation-VGG19_BiGRU  ROC-AUC     1  0.973713                 VGG19-BiGRU           VGG19        BiGRU
271                 Evaluation-VGG19_BiGRU  ROC-AUC     2  0.979633                 VGG19-BiGRU           VGG19        BiGRU
272                 Evaluation-VGG19_BiGRU  ROC-AUC     3  0.947387                 VGG19-BiGRU           VGG19        BiGRU
273                 Evaluation-VGG19_BiGRU  ROC-AUC     4  0.954673                 VGG19-BiGRU           VGG19        BiGRU
274                 Evaluation-VGG19_BiGRU  ROC-AUC     5  0.968106                 VGG19-BiGRU           VGG19        BiGRU
275                Evaluation-VGG19_BiLSTM  ROC-AUC     1  0.975019                VGG19-BiLSTM           VGG19       BiLSTM
276                Evaluation-VGG19_BiLSTM  ROC-AUC     2  0.978161                VGG19-BiLSTM           VGG19       BiLSTM
277                Evaluation-VGG19_BiLSTM  ROC-AUC     3  0.957837                VGG19-BiLSTM           VGG19       BiLSTM
278                Evaluation-VGG19_BiLSTM  ROC-AUC     4  0.971856                VGG19-BiLSTM           VGG19       BiLSTM
279                Evaluation-VGG19_BiLSTM  ROC-AUC     5  0.964711                VGG19-BiLSTM           VGG19       BiLSTM
280                   Evaluation-VGG19_GRU  ROC-AUC     1  0.973173                   VGG19-GRU           VGG19          GRU
281                   Evaluation-VGG19_GRU  ROC-AUC     2  0.978725                   VGG19-GRU           VGG19          GRU
282                   Evaluation-VGG19_GRU  ROC-AUC     3  0.941871                   VGG19-GRU           VGG19          GRU
283                   Evaluation-VGG19_GRU  ROC-AUC     4  0.968531                   VGG19-GRU           VGG19          GRU
284                   Evaluation-VGG19_GRU  ROC-AUC     5  0.976683                   VGG19-GRU           VGG19          GRU
285                  Evaluation-VGG19_LSTM  ROC-AUC     1  0.968638                  VGG19-LSTM           VGG19         LSTM
286                  Evaluation-VGG19_LSTM  ROC-AUC     2  0.964430                  VGG19-LSTM           VGG19         LSTM
287                  Evaluation-VGG19_LSTM  ROC-AUC     3  0.958364                  VGG19-LSTM           VGG19         LSTM
288                  Evaluation-VGG19_LSTM  ROC-AUC     4  0.966777                  VGG19-LSTM           VGG19         LSTM
289                  Evaluation-VGG19_LSTM  ROC-AUC     5  0.977578                  VGG19-LSTM           VGG19         LSTM
290            Evaluation-VGG19_Mamba-best  ROC-AUC     1  0.962305            VGG19-Mamba-best           VGG19        Mamba
291            Evaluation-VGG19_Mamba-best  ROC-AUC     2  0.954284            VGG19-Mamba-best           VGG19        Mamba
292            Evaluation-VGG19_Mamba-best  ROC-AUC     3  0.948543            VGG19-Mamba-best           VGG19        Mamba
293            Evaluation-VGG19_Mamba-best  ROC-AUC     4  0.950568            VGG19-Mamba-best           VGG19        Mamba
294            Evaluation-VGG19_Mamba-best  ROC-AUC     5  0.939131            VGG19-Mamba-best           VGG19        Mamba
295           Evaluation-VGG19_Transformer  ROC-AUC     1  0.968425           VGG19-Transformer           VGG19  Transformer
296           Evaluation-VGG19_Transformer  ROC-AUC     2  0.974377           VGG19-Transformer           VGG19  Transformer
297           Evaluation-VGG19_Transformer  ROC-AUC     3  0.947109           VGG19-Transformer           VGG19  Transformer
298           Evaluation-VGG19_Transformer  ROC-AUC     4  0.952715           VGG19-Transformer           VGG19  Transformer
299           Evaluation-VGG19_Transformer  ROC-AUC     5  0.975070           VGG19-Transformer           VGG19  Transformer

Metric
ROC-AUC    0.969687

ResNet152 -> [97.86678818448993] [ AVG = 97.86678818448993 ]
DenseNet121 -> [97.63901648472905] [ AVG = 97.63901648472905 ]
DenseNet201 -> [97.53423618607202] [ AVG = 97.53423618607202 ]
InceptionV3 -> [97.52109894414664] [ AVG = 97.52109894414664 ]
ResNet50 -> [97.27272668870232] [ AVG = 97.27272668870232 ]
MobileNet -> [97.15216170253473] [ AVG = 97.15216170253473 ]
VGG19 -> [96.3946433661532] [ AVG = 96.3946433661532 ]
VGG16 -> [96.21526560011725] [ AVG = 96.21526560011725 ]
EfficientNetB2 -> [96.11677899247927] [ AVG = 96.11677899247927 ]
EfficientNetB0 -> [95.97394182681707] [ AVG = 95.97394182681707 ]


BiLSTM -> [97.28663081130463] [ AVG = 97.28663081130463 ]
GRU -> [97.1272221636111] [ AVG = 97.1272221636111 ]
BiGRU -> [97.07743927923062] [ AVG = 97.07743927923062 ]
Transformer -> [96.96067382506459] [ AVG = 96.96067382506459 ]
LSTM -> [96.86700138422225] [ AVG = 96.86700138422225 ]
Mamba -> [96.49302732231172] [ AVG = 96.49302732231172 ]


ResNet152-Transformer -> [ AVG = 0.9810681467468008 ]
ResNet152-BiLSTM -> [ AVG = 0.981033992963513 ]
DenseNet121-BiLSTM -> [ AVG = 0.9797868402667159 ]
ResNet152-GRU -> [ AVG = 0.9795986624167332 ]
DenseNet201-BiLSTM -> [ AVG = 0.9793016854458845 ]
ResNet152-BiGRU -> [ AVG = 0.9792738973538491 ]
ResNet50-Transformer -> [ AVG = 0.9784005000066942 ]
DenseNet121-GRU -> [ AVG = 0.9782989708143701 ]
InceptionV3-GRU -> [ AVG = 0.9776427454338175 ]
InceptionV3-BiGRU -> [ AVG = 0.9773631308626702 ]
ResNet152-LSTM -> [ AVG = 0.9769173160923348 ]
InceptionV3-BiLSTM -> [ AVG = 0.9768152346150808 ]
DenseNet121-BiGRU -> [ AVG = 0.9765544418513474 ]
DenseNet121-Transformer -> [ AVG = 0.9761838903154517 ]
DenseNet121-LSTM -> [ AVG = 0.9755602555007131 ]
DenseNet201-GRU -> [ AVG = 0.9753331990913081 ]
ResNet50-BiGRU -> [ AVG = 0.9753161049312122 ]
ResNet50-BiLSTM -> [ AVG = 0.9751198723605112 ]
DenseNet201-BiGRU -> [ AVG = 0.9748344266699878 ]
DenseNet201-Mamba-best -> [ AVG = 0.97469459997934 ]
DenseNet201-LSTM -> [ AVG = 0.9743565811983717 ]
ResNet152-Mamba-best -> [ AVG = 0.9741152754961652 ]
ResNet50-GRU -> [ AVG = 0.9737447598335646 ]
MobileNet-BiLSTM -> [ AVG = 0.9736890373874697 ]
InceptionV3-Transformer -> [ AVG = 0.9735972889747042 ]
DenseNet201-Transformer -> [ AVG = 0.9735336787794283 ]
MobileNet-Mamba-best -> [ AVG = 0.9733761482289633 ]
InceptionV3-Mamba-best -> [ AVG = 0.9731834993547397 ]
InceptionV3-LSTM -> [ AVG = 0.9726640374077858 ]
MobileNet-Transformer -> [ AVG = 0.9725977155970156 ]
DenseNet121-Mamba-best -> [ AVG = 0.9719565903351455 ]
MobileNet-BiGRU -> [ AVG = 0.9709808765636284 ]
ResNet50-LSTM -> [ AVG = 0.9702538968070324 ]
MobileNet-GRU -> [ AVG = 0.9697384197491722 ]
VGG19-BiLSTM -> [ AVG = 0.9695168020626674 ]
MobileNet-LSTM -> [ AVG = 0.9687475046258353 ]
VGG16-BiLSTM -> [ AVG = 0.9683998274791081 ]
VGG19-GRU -> [ AVG = 0.9677967928371984 ]
VGG19-LSTM -> [ AVG = 0.9671573589742322 ]
VGG16-LSTM -> [ AVG = 0.9668601705816403 ]
VGG16-GRU -> [ AVG = 0.9666741641334952 ]
VGG19-BiGRU -> [ AVG = 0.9647023258173621 ]
EfficientNetB2-GRU -> [ AVG = 0.9638577916122735 ]
EfficientNetB2-BiLSTM -> [ AVG = 0.9638089113940458 ]
VGG19-Transformer -> [ AVG = 0.9635391405570151 ]
ResNet50-Mamba-best -> [ AVG = 0.9635284673831237 ]
EfficientNetB2-BiGRU -> [ AVG = 0.963378436281717 ]
VGG16-BiGRU -> [ AVG = 0.9633638678557226 ]
EfficientNetB0-Mamba-best -> [ AVG = 0.9631062015827272 ]
VGG16-Transformer -> [ AVG = 0.9623211758538337 ]
EfficientNetB0-BiGRU -> [ AVG = 0.9619764197355642 ]
EfficientNetB0-BiLSTM -> [ AVG = 0.961190877155466 ]
EfficientNetB0-GRU -> [ AVG = 0.9600367104391765 ]
EfficientNetB2-Mamba-best -> [ AVG = 0.9590790380470147 ]
EfficientNetB2-Transformer -> [ AVG = 0.9584420272375003 ]
EfficientNetB2-LSTM -> [ AVG = 0.9584405349762048 ]
EfficientNetB0-Transformer -> [ AVG = 0.9563838184380147 ]
EfficientNetB0-LSTM -> [ AVG = 0.9557424822580748 ]
VGG19-Mamba-best -> [ AVG = 0.9509661817207178 ]
VGG16-Mamba-best -> [ AVG = 0.9452967301032349 ]
